,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.9545745854380874,38.904534102999996,77.813657641,64.8,47.079755784,72.7596733639352,0.9512111027577006
std,0.0036733279511576475,4.169204066407724,20.75966878292912,12.072006185109968,5.315000637387101,0.0,1.1702778228589004e-16
max,0.9593549043792311,44.70692183,105.95157981,78.0,56.32264328,72.7596733639352,0.9512111027577007
