n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
32,0,0.995790146155926,21.92413402,251.94613934,164,64.0,0.09439312,0.10011020102620918,31.655585865770675
32,1,0.9973787008090564,23.12545644,270.08436775,168,64.0,0.09487370,0.10011020102620918,31.655585865770675
32,2,0.9972414779131443,22.02424423,267.55738282,178,64.0,0.09944983,0.10011020102620918,31.655585865770675
32,3,0.9972608751566282,23.32567684,229.07991576,156,64.0,0.09708343,0.10011020102620918,31.655585865770675
32,4,0.9981893801117008,23.22556664,265.68682098,181,64.0,0.09830882,0.10011020102620918,31.655585865770675
32,5,0.9960330033943426,21.92413402,287.22209549,194,64.0,0.10010912,0.10011020102620918,31.655585865770675
32,6,0.9953127221501836,23.02534624,302.26014709,197,64.0,0.09888566,0.10011020102620918,31.655585865770675
32,7,0.9978183967591454,23.72611764,268.07822847,179,64.0,0.09370273,0.10011020102620918,31.655585865770675
32,8,0.9964819310146587,21.92413402,247.30525661,168,64.0,0.09993120,0.10011020102620918,31.655585865770675
32,9,0.997795785002268,23.72611764,278.08650923,181,64.0,0.09623546,0.10011020102620918,31.655585865770675
