,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.9969302418467054,22.795092773,266.730686354,176.6,0.09729730700000001,31.65558586577067,0.10011020102620918
std,0.0009691303423346096,0.7624896024307695,20.65467918430072,12.894443247642245,0.002390385440853746,3.744889033148481e-15,0.0
max,0.9981893801117008,23.72611764,302.26014709,197.0,0.10010912,31.655585865770675,0.10011020102620918
