n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
36,0,0.9951636534838958,24.96309543,311.70760059,197,90.0,0.03302824,0.10065764285449019,87.49740769451974
36,1,0.9968171290151369,26.07032950,345.01709509,203,90.0,0.03154632,0.10065764285449019,87.49740769451974
36,2,0.997893419642147,24.15783429,313.78270698,187,90.0,0.03653863,0.10065764285449019,87.49740769451974
36,3,0.9906973050377498,26.77493300,282.01079988,181,90.0,0.02788332,0.10065764285449019,87.49740769451974
36,4,0.9952296670978887,24.45980721,242.68358326,155,90.0,0.03380726,0.10065764285449019,87.49740769451974
36,5,0.9961829461176785,26.37230243,304.73433042,191,90.0,0.03588801,0.10065764285449019,87.49740769451974
36,6,0.9960928069587941,23.45323079,303.09476995,184,90.0,0.03571682,0.10065764285449019,87.49740769451974
36,7,0.9954611852459394,25.56704129,262.41108394,168,90.0,0.03589552,0.10065764285449019,87.49740769451974
36,8,0.9952326643278037,25.26506836,272.63445163,170,90.0,0.03596390,0.10065764285449019,87.49740769451974
36,9,0.9930577196990882,24.66112250,322.41903067,198,90.0,0.03472316,0.10065764285449019,87.49740769451974
