,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.9944358661319143,25.207990769,248.001074673,164.6,0.26280216300000003,77.16313466986001,0.12648264309400198
std,0.0014849765565846322,1.4160659418453723,26.238646967741154,9.822875795249011,0.015071264754667,0.0,0.0
max,0.9961987159708876,26.81432034,282.65403414,180.0,0.27573064,77.16313466986001,0.12648264309400198
