n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
24,0,0.9900508642354306,13.79925088,145.99357224,108,11.0,11.83272934,0.17691347279371447,12.094236490894744
24,1,0.9872550975098323,16.80677992,115.29504752,100,11.0,12.38956642,0.17691347279371447,12.094236490894744
24,2,0.9873582334504942,13.79925088,118.01705647,101,11.0,11.92504311,0.17691347279371447,12.094236490894744
24,3,0.9907954156830245,16.80677992,145.47315526,103,11.0,12.37488365,0.17691347279371447,12.094236490894744
24,4,0.9936171870848663,13.79925088,90.80208278,90,11.0,12.30723763,0.17691347279371447,12.094236490894744
24,5,0.9896338941763093,15.74529908,125.03715873,102,11.0,11.79950142,0.17691347279371447,12.094236490894744
24,6,0.9904803442789296,13.79925088,143.29409337,108,11.0,12.06869984,0.17691347279371447,12.094236490894744
24,7,0.9907540799624087,16.27603950,116.15120268,107,11.0,12.40703964,0.17691347279371447,12.094236490894744
24,8,0.9953530368199387,15.21455866,106.99755478,96,11.0,12.77185631,0.17691347279371447,12.094236490894744
24,9,0.9920436729639535,13.79925088,99.18444109,92,11.0,12.18950367,0.17691347279371447,12.094236490894744
