n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
24,0,0.8776779245568519,16.93913164,34.65289021,37,3.0,50.51293182,0.8469565819511972,62.178842512591444
24,1,0.8875436332984787,16.93913164,38.59403849,40,3.0,54.23883820,0.8469565819511972,62.178842512591444
24,2,0.8857475726376955,16.93913164,33.60245442,37,3.0,54.06031418,0.8469565819511972,62.178842512591444
24,3,0.8857182364197769,16.93913164,35.49438286,37,3.0,54.05650330,0.8469565819511972,62.178842512591444
24,4,0.880537918941656,16.93913164,33.07542682,35,3.0,51.17927551,0.8469565819511972,62.178842512591444
24,5,0.8789276822613119,16.93913164,41.37738943,43,3.0,50.99143982,0.8469565819511972,62.178842512591444
24,6,0.8767679770279365,16.93913164,45.39683604,42,3.0,49.97204590,0.8469565819511972,62.178842512591444
24,7,0.880537918941656,16.93913164,36.02862215,36,3.0,51.17927551,0.8469565819511972,62.178842512591444
24,8,0.8776485665596727,16.93913164,26.60014081,31,3.0,50.11975479,0.8469565819511972,62.178842512591444
24,9,0.8913045904974107,16.93913164,33.62394023,41,3.0,53.96283340,0.8469565819511972,62.178842512591444
