n,sample_index,max_fidelity,ttime,cpu_time,generations
8,0,0.9905352003679079,5.10000000,12.62252092,12
8,1,0.9904247226770849,5.10000000,9.79864454,13
8,2,0.9916855969726757,5.40000000,8.15556240,11
8,3,0.9901927886988505,5.25000000,9.01280212,12
8,4,0.9941930012391065,5.10000000,8.97100544,12
8,5,0.9900625317795756,5.10000000,8.19646668,11
8,6,0.9907849731593509,5.40000000,6.73164415,9
8,7,0.9909466561957453,5.40000000,8.92644310,12
8,8,0.9432558579039843,5.10000000,9.02571130,12
8,9,0.9451507247672924,5.10000000,8.24104166,11
8,10,0.9935117249690686,5.10000000,8.97180247,12
8,11,0.9925887976930869,5.10000000,7.55131626,10
8,12,0.9911071323918665,5.40000000,9.00219369,12
8,13,0.9907765509859435,5.10000000,7.43068838,10
8,14,0.9907971214809579,5.10000000,7.48489189,10
8,15,0.9916618257145768,5.70000000,9.70817089,13
8,16,0.9947087507191048,5.10000000,8.34339523,11
8,17,0.990168355617914,5.40000000,8.25300169,11
8,18,0.9914546947267223,5.10000000,8.20908093,11
8,19,0.9922688492036662,5.40000000,9.75538516,13
12,0,0.9678521612505137,8.85000000,99.67643762,99
12,1,0.9684386028932132,8.85000000,141.28254366,100
12,2,0.9690296994143044,8.85000000,118.50232768,111
12,3,0.9699291997003229,8.85000000,90.42217660,98
12,4,0.9684592578305565,8.70000000,91.94513035,100
12,5,0.9654639014851183,8.70000000,109.75450444,102
12,6,0.9673730671635135,8.85000000,116.94004846,93
12,7,0.9671096941542505,8.85000000,99.24607420,94
12,8,0.9658580561443125,8.70000000,125.78151250,110
12,9,0.9679394201827156,8.85000000,141.28374648,107
12,10,0.9674471492832588,8.85000000,156.01877618,131
12,11,0.9682630052128577,8.85000000,102.60537362,103
12,12,0.9646587364432475,8.70000000,152.75050926,104
12,13,0.9680648030919945,8.85000000,138.32895708,119
12,14,0.9639103041813852,8.70000000,83.59510756,84
12,15,0.9681433889018591,8.85000000,115.55378890,107
12,16,0.9692137174130001,8.85000000,140.58953738,97
12,17,0.9678174725842242,8.70000000,104.87774134,97
12,18,0.9676870703916359,8.85000000,98.36013699,106
12,19,0.9668086511990436,8.70000000,131.22629356,113
16,0,0.9345975490329206,11.85000000,132.92458820,112
16,1,0.9371452968617291,11.85000000,123.10226059,111
16,2,0.9374871292782143,11.10000000,142.98388886,123
16,3,0.9384513358791751,11.70000000,134.88291430,119
16,4,0.9379410891392295,11.55000000,131.77239966,126
16,5,0.9360657807170354,11.85000000,119.35459423,115
16,6,0.9406197994225454,11.40000000,149.31637979,136
16,7,0.9360937912424048,11.85000000,156.16100740,145
16,8,0.932025057578865,11.55000000,179.21221876,124
16,9,0.9375003975388898,11.85000000,127.65075159,115
16,10,0.9363086026421938,11.40000000,118.22993326,115
16,11,0.931079832883382,10.65000000,160.16461086,138
16,12,0.9352069883911318,11.85000000,129.71592259,126
16,13,0.9405738004886144,11.85000000,106.74808359,107
16,14,0.9349685785947043,11.85000000,156.16798306,136
16,15,0.9401851201788307,11.85000000,119.26961350,117
16,16,0.9405702152693418,11.70000000,164.50835180,112
16,17,0.9369978853491061,11.85000000,117.84453082,121
16,18,0.9382251272525638,11.40000000,131.68490481,125
16,19,0.9337785364844452,11.70000000,159.65531373,150
20,0,0.9128867274230811,14.25000000,140.77044320,137
20,1,0.9184593483333547,14.70000000,179.82705283,159
20,2,0.9196320710128503,14.70000000,148.11970282,138
20,3,0.9196842608957976,14.55000000,174.63813996,150
20,4,0.9068600326075332,14.85000000,135.68296933,122
