n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
64,0,0.9707189347859946,43.46179916,110.84819889,89,5.0,10.47297287,0.457492622760572,98.8572676233391
64,1,0.9286721774670799,44.83427703,99.55956721,89,5.0,6.13346481,0.457492622760572,98.8572676233391
64,2,0.9539445214714063,39.80185818,118.79330516,98,5.0,7.98871613,0.457492622760572,98.8572676233391
64,3,0.9592494276517323,40.25935080,105.97175527,90,5.0,7.23743296,0.457492622760572,98.8572676233391
64,4,0.961726470029968,43.00430654,171.42720366,94,5.0,8.00648689,0.457492622760572,98.8572676233391
64,5,0.9420560353585219,41.63182867,104.07460594,88,5.0,7.73330212,0.457492622760572,98.8572676233391
64,6,0.9176092769996644,37.51439507,113.35238552,105,5.0,7.97335577,0.457492622760572,98.8572676233391
64,7,0.9403180364166128,40.71684343,113.61097479,87,5.0,7.39669418,0.457492622760572,98.8572676233391
64,8,0.9642630368404501,41.17433605,122.97776246,93,5.0,9.44487095,0.457492622760572,98.8572676233391
64,9,0.9225053809075935,40.25935080,168.97987413,97,5.0,7.90463257,0.457492622760572,98.8572676233391
