,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.9461063297929023,41.265834573,122.95956330300001,93.0,8.029192925,98.8572676233391,0.45749262276057207
std,0.018668330536620058,2.088715345339767,25.827430254839673,5.656854249492381,1.1881482630087128,0.0,5.851389114294502e-17
max,0.9707189347859946,44.83427703,171.42720366,105.0,10.47297287,98.8572676233391,0.457492622760572
