n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
16,0,0.9964888526238344,10.56636330,98.77317309,92,51.0,22.64838409,0.1447447027471266,71.32144633838381
16,1,0.9983203197853339,11.29008681,121.28449702,92,51.0,22.64738274,0.1447447027471266,71.32144633838381
16,2,0.9969322513181934,11.00059741,115.06735039,96,51.0,22.60801888,0.1447447027471266,71.32144633838381
16,3,0.9967553916560894,11.72432092,117.48018026,110,51.0,22.65389061,0.1447447027471266,71.32144633838381
16,4,0.9973953123160975,11.72432092,141.90737534,102,51.0,22.52566528,0.1447447027471266,71.32144633838381
16,5,0.996842878031691,11.43483152,104.60538769,94,51.0,22.49358368,0.1447447027471266,71.32144633838381
16,6,0.9962221507281233,11.29008681,90.84658360,91,51.0,22.51205444,0.1447447027471266,71.32144633838381
16,7,0.9966714194803328,11.72432092,86.37145138,88,51.0,22.68369293,0.1447447027471266,71.32144633838381
16,8,0.9961249047663678,11.43483152,95.96245694,87,51.0,22.42447853,0.1447447027471266,71.32144633838381
16,9,0.9978920158280282,11.57957622,130.85977936,100,51.0,22.69003487,0.1447447027471266,71.32144633838381
