n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
32,0,0.9958468692069354,22.18656926,208.27538013,146,51.0,0.74558973,0.1312814749338296,19.571195125564273
32,1,0.9950982153049306,20.74247304,214.02642298,155,51.0,0.77553505,0.1312814749338296,19.571195125564273
32,2,0.9941201873435049,21.53016189,193.33172464,141,51.0,0.80153686,0.1312814749338296,19.571195125564273
32,3,0.9968404560243252,21.92400631,220.18537521,155,51.0,0.79558682,0.1312814749338296,19.571195125564273
32,4,0.9962430822265511,19.95478419,219.73828363,161,51.0,0.79716885,0.1312814749338296,19.571195125564273
32,5,0.9942633551981126,20.08606566,218.14604092,155,51.0,0.75896668,0.1312814749338296,19.571195125564273
32,6,0.9950623879632827,23.76194696,190.44932318,148,51.0,0.73198956,0.1312814749338296,19.571195125564273
32,7,0.9948442119496,22.71169516,194.98564887,143,51.0,0.74428463,0.1312814749338296,19.571195125564273
32,8,0.9921274188484914,22.71169516,191.80445266,145,51.0,0.78346038,0.1312814749338296,19.571195125564273
32,9,0.9943881352128674,23.23682106,211.71455932,156,51.0,0.61029083,0.1312814749338296,19.571195125564273
