n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
32,0,0.9966708065821464,19.80638965,288.91097665,188,73.0,0.11178675,0.10157122895278337,25.94957494878646
32,1,0.9933059748241472,21.22838685,297.64348125,191,73.0,0.10993283,0.10157122895278337,25.94957494878646
32,2,0.9946380082711332,21.12681562,264.14199233,179,73.0,0.10827295,0.10157122895278337,25.94957494878646
32,3,0.9954967892577747,20.00953210,275.94099545,175,73.0,0.11192943,0.10157122895278337,25.94957494878646
32,4,0.9950890978823673,21.22838685,253.95516253,169,73.0,0.11012689,0.10157122895278337,25.94957494878646
32,5,0.9922375171705385,21.73624300,306.24442601,198,73.0,0.09695609,0.10157122895278337,25.94957494878646
32,6,0.9928391194507562,22.95509774,275.30576611,187,73.0,0.10904222,0.10157122895278337,25.94957494878646
32,7,0.9972976812991895,23.05666897,341.66144204,182,73.0,0.11188337,0.10157122895278337,25.94957494878646
32,8,0.9971125125824792,23.56452512,289.21826887,194,73.0,0.10980995,0.10157122895278337,25.94957494878646
32,9,0.9933887719579679,23.15824020,287.55529714,191,73.0,0.10962239,0.10157122895278337,25.94957494878646
