,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.9948076279278499,21.78702861,288.057780838,185.4,0.10893628699999999,25.94957494878646,0.10157122895278337
std,0.001835327476058064,1.3400304034330326,24.36459922345199,9.033271832508971,0.004389259090795901,0.0,0.0
max,0.9972976812991895,23.56452512,341.66144204,198.0,0.11192943,25.94957494878646,0.10157122895278337
