,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.9727106507803727,37.704380760999996,487.15744703,214.9,0.00011098299999999998,11.41132701790349,0.11346488342036845
std,0.012019103354823639,1.3425878801880156,55.04339974450222,16.569382741805576,1.6552297625002602e-05,0.0,0.0
max,0.990396917840119,39.82617408,584.59569383,240.0,0.00013054,11.41132701790349,0.11346488342036845
