n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
64,0,0.9804246398422262,39.82617408,481.51490569,217,11.0,0.00013054,0.11346488342036845,11.41132701790349
64,1,0.9556682225959257,37.67034130,464.98223257,214,11.0,0.00007858,0.11346488342036845,11.41132701790349
64,2,0.975067095523815,36.53569246,584.59569383,224,11.0,0.00009925,0.11346488342036845,11.41132701790349
64,3,0.9779195992365919,38.46459548,385.24147797,178,11.0,0.00012463,0.11346488342036845,11.41132701790349
64,4,0.9489830155099735,37.55687641,558.96871448,240,11.0,0.00011682,0.11346488342036845,11.41132701790349
64,5,0.9760792779844807,38.80499013,476.00893760,219,11.0,0.00012169,0.11346488342036845,11.41132701790349
64,6,0.9714338993198554,39.03191990,491.29851151,226,11.0,0.00010407,0.11346488342036845,11.41132701790349
64,7,0.9780563615366438,36.64915734,482.80451322,208,11.0,0.00010129,0.11346488342036845,11.41132701790349
64,8,0.990396917840119,37.10301688,497.05598187,221,11.0,0.00012987,0.11346488342036845,11.41132701790349
64,9,0.9730774784140963,35.40104363,449.10350156,202,11.0,0.00010309,0.11346488342036845,11.41132701790349
