n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
16,0,0.9968346949407658,11.64829255,144.79460192,121,77.0,14.47187424,0.12391800589074019,75.3538845902591
16,1,0.9977250054740883,11.64829255,136.32792783,109,77.0,14.19199467,0.12391800589074019,75.3538845902591
16,2,0.9963721159927028,11.52437455,145.89563680,125,77.0,14.49850273,0.12391800589074019,75.3538845902591
16,3,0.9979640777223915,11.64829255,105.09209991,104,77.0,14.40462494,0.12391800589074019,75.3538845902591
16,4,0.9958360915941861,10.90478452,138.24735117,108,77.0,14.33459663,0.12391800589074019,75.3538845902591
16,5,0.9970976196824448,11.52437455,117.27693868,110,77.0,14.32818890,0.12391800589074019,75.3538845902591
16,6,0.9963490026707549,11.64829255,109.11561322,109,77.0,14.43600273,0.12391800589074019,75.3538845902591
16,7,0.9942573726100605,11.27653854,132.32346630,110,77.0,14.47246361,0.12391800589074019,75.3538845902591
16,8,0.9977814794992474,9.54168645,104.70875216,103,77.0,14.17651367,0.12391800589074019,75.3538845902591
16,9,0.9972916034367192,11.40045654,131.14429307,106,77.0,14.39737415,0.12391800589074019,75.3538845902591
