n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
64,0,0.974451716692817,38.15440964,414.04914880,211,10.0,0.00078456,0.13248058904501395,12.813610495097741
64,1,0.9876757633656977,36.82960375,419.00396037,212,10.0,0.00112022,0.13248058904501395,12.813610495097741
64,2,0.9878069825234762,38.02192906,362.71545625,186,10.0,0.00097773,0.13248058904501395,12.813610495097741
64,3,0.9810411354944717,36.82960375,406.73019934,202,10.0,0.00099157,0.13248058904501395,12.813610495097741
64,4,0.9846601479692891,41.20146319,430.50886297,216,10.0,0.00103440,0.13248058904501395,12.813610495097741
64,5,0.988268906488607,39.08177377,349.06887007,179,10.0,0.00102259,0.13248058904501395,12.813610495097741
64,6,0.9777793664562994,38.02192906,450.16437340,208,10.0,0.00080458,0.13248058904501395,12.813610495097741
64,7,0.9714878853198649,39.87665730,416.03827596,213,10.0,0.00076770,0.13248058904501395,12.813610495097741
64,8,0.9758883492174069,36.82960375,495.76466894,243,10.0,0.00080432,0.13248058904501395,12.813610495097741
64,9,0.9885321711285711,37.09456493,429.50928068,210,10.0,0.00087696,0.13248058904501395,12.813610495097741
