n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
36,0,0.9945711234745233,26.22101043,258.14542294,158,77.0,3.01800251,0.1886403627846288,83.4090771884319
36,1,0.9962435740824376,24.71188752,141.34188294,120,77.0,3.30167007,0.1886403627846288,83.4090771884319
36,2,0.9949348197372044,26.03237006,155.04721284,124,77.0,3.42162800,0.1886403627846288,83.4090771884319
36,3,0.9913119314379899,25.46644898,161.96652722,124,77.0,3.41108799,0.1886403627846288,83.4090771884319
36,4,0.992955344475582,26.03237006,175.71873903,139,77.0,3.04830551,0.1886403627846288,83.4090771884319
36,5,0.9956332203960628,26.22101043,179.74996877,130,77.0,3.30848408,0.1886403627846288,83.4090771884319
36,6,0.994942577399179,25.27780861,153.50360632,121,77.0,3.45155525,0.1886403627846288,83.4090771884319
36,7,0.9922195832143316,24.71188752,201.60416675,141,77.0,3.45299911,0.1886403627846288,83.4090771884319
36,8,0.9950539072002111,26.03237006,158.97099710,132,77.0,3.28549600,0.1886403627846288,83.4090771884319
36,9,0.9921204876517964,25.46644898,140.30390334,118,77.0,3.29883790,0.1886403627846288,83.4090771884319
