n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
64,0,0.9783930897569554,38.20435212,417.73103666,207,13.0,0.00060389,0.12950627838935683,13.861296365832636
64,1,0.9758327149666182,37.94533957,485.27507305,234,13.0,0.00068618,0.12950627838935683,13.861296365832636
64,2,0.9808028941048234,36.65027678,371.26901937,186,13.0,0.00070052,0.12950627838935683,13.861296365832636
64,3,0.980968408068935,37.81583329,427.02874565,210,13.0,0.00082297,0.12950627838935683,13.861296365832636
64,4,0.9856569682515626,37.42731445,397.12370825,202,13.0,0.00065474,0.12950627838935683,13.861296365832636
64,5,0.9865226813096097,39.62892119,478.13054776,226,13.0,0.00078823,0.12950627838935683,13.861296365832636
64,6,0.981140013152811,39.36990863,403.87450147,198,13.0,0.00065355,0.12950627838935683,13.861296365832636
64,7,0.9872396850379764,41.70102164,419.90145111,205,13.0,0.00073566,0.12950627838935683,13.861296365832636
64,8,0.9823318662999526,36.52077051,436.24510694,217,13.0,0.00066271,0.12950627838935683,13.861296365832636
64,9,0.9859500794760429,38.33385840,451.72883034,213,13.0,0.00074033,0.12950627838935683,13.861296365832636
