,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.9441464066515881,22.662552083,60.438712620000004,52.8,65.272300339,53.448173208731205,0.6888313703029222
std,0.023224543621185523,0.21782760529741874,18.553148082391548,8.954204474869767,1.8759186778789205,0.0,0.0
max,0.9790283776354392,22.73143522,99.45091891,67.0,67.87313843,53.448173208731205,0.6888313703029222
