n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
32,0,0.9281834201076066,22.73143522,99.45091891,64,2.0,62.91643524,0.6888313703029222,53.448173208731205
32,1,0.9300805334073654,22.73143522,56.44395351,52,2.0,64.25260162,0.6888313703029222,53.448173208731205
32,2,0.9775659954976302,22.73143522,48.96146250,55,2.0,67.87313843,0.6888313703029222,53.448173208731205
32,3,0.9790283776354392,22.73143522,75.32757163,67,2.0,67.86071777,0.6888313703029222,53.448173208731205
32,4,0.9766558334811901,22.73143522,52.51344752,51,2.0,67.41989136,0.6888313703029222,53.448173208731205
32,5,0.9278268522598947,22.73143522,59.57807851,52,2.0,62.99894333,0.6888313703029222,53.448173208731205
32,6,0.9295460418520721,22.73143522,49.83408713,44,2.0,64.15528870,0.6888313703029222,53.448173208731205
32,7,0.9305825355313747,22.04260385,31.82076907,36,2.0,65.07637024,0.6888313703029222,53.448173208731205
32,8,0.9319940072874746,22.73143522,56.12402034,50,2.0,65.57510376,0.6888313703029222,53.448173208731205
32,9,0.9300004694558333,22.73143522,74.33281708,57,2.0,64.59451294,0.6888313703029222,53.448173208731205
