n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
24,0,0.9975056213507102,16.23692662,163.66329741,131,64.0,2.10043168,0.11681242171560388,29.584383390524977
24,1,0.997993476667243,15.41923967,174.19282722,145,64.0,2.11565423,0.11681242171560388,29.584383390524977
24,2,0.9980193720181734,16.82098873,190.53862453,149,64.0,2.11117792,0.11681242171560388,29.584383390524977
24,3,0.9985667093896268,16.93780115,192.68724871,163,64.0,2.14372945,0.11681242171560388,29.584383390524977
24,4,0.9987101094929322,17.75548810,185.33954501,146,64.0,2.11879134,0.11681242171560388,29.584383390524977
24,5,0.9983845373080853,17.28823841,178.28350687,140,64.0,2.11130619,0.11681242171560388,29.584383390524977
24,6,0.9976120167912821,15.88648935,155.89485550,128,64.0,2.14651823,0.11681242171560388,29.584383390524977
24,7,0.9960242089727299,17.52186326,192.56635094,146,64.0,2.05705357,0.11681242171560388,29.584383390524977
24,8,0.9979022869708181,16.82098873,172.32145000,142,64.0,2.16120625,0.11681242171560388,29.584383390524977
24,9,0.9983797532948018,17.28823841,140.12668371,120,64.0,2.12643290,0.11681242171560388,29.584383390524977
