n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
24,0,0.9947415196651672,16.23105344,223.98983550,142,21.0,2.86162686,0.12390117130899987,21.349335501736316
24,1,0.9956127804980575,16.47885578,172.69218040,142,21.0,2.82246804,0.12390117130899987,21.349335501736316
24,2,0.9988365989228161,16.35495461,166.46593356,131,21.0,2.77465630,0.12390117130899987,21.349335501736316
24,3,0.9977687469501374,15.98325110,170.72377992,135,21.0,2.83046103,0.12390117130899987,21.349335501736316
24,4,0.9962213716572732,17.84176867,175.43439698,124,21.0,2.78522706,0.12390117130899987,21.349335501736316
24,5,0.9972498562910249,16.97446047,160.70909882,132,21.0,2.83090210,0.12390117130899987,21.349335501736316
24,6,0.995577288407201,15.48764641,162.76265430,134,21.0,2.86385274,0.12390117130899987,21.349335501736316
24,7,0.9969982018864091,17.09836164,172.74135613,131,21.0,2.85007739,0.12390117130899987,21.349335501736316
24,8,0.9971128727085468,13.87693119,153.14452744,136,21.0,2.75124741,0.12390117130899987,21.349335501736316
24,9,0.9930703348406387,16.35495461,180.11323524,143,21.0,2.86044788,0.12390117130899987,21.349335501736316
