,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.9968749019459058,22.193643453,281.986028696,183.3,0.111332095,31.30766262833304,0.10161924657739956
std,0.0008895674333592961,1.1608142672201056,25.72660609860609,10.403525043625038,0.003990088394861142,3.744889033148481e-15,1.4628472785736255e-17
max,0.9978357694142422,23.67728445,330.89109945,195.0,0.1141481,31.307662628333045,0.10161924657739957
