,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.9970610186394838,16.800575272,192.449158168,146.0,0.8303075969999998,20.177333516247952,0.1001823212294251
std,0.0007994457371525867,0.5508509550479556,29.71268200759128,17.339742404853272,0.008216239841271067,0.0,1.4628472785736255e-17
max,0.9979925340240765,17.73227086,227.45170665,159.0,0.84148526,20.177333516247952,0.10018232122942511
