n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
24,0,0.9979925340240765,16.93081229,184.08200336,144,62.0,0.83286613,0.10018232122942511,20.177333516247952
24,1,0.9966165600392431,16.12935372,201.90125537,157,62.0,0.82650644,0.10018232122942511,20.177333516247952
24,2,0.9979296275034182,16.83062997,196.67271042,154,62.0,0.81446832,0.10018232122942511,20.177333516247952
24,3,0.9979638124405121,16.73044765,183.88112020,147,62.0,0.82165736,0.10018232122942511,20.177333516247952
24,4,0.9970583105811197,16.02917140,227.45170665,150,62.0,0.83519483,0.10018232122942511,20.177333516247952
24,5,0.9965307887208711,17.73227086,207.89684582,157,62.0,0.82577026,0.10018232122942511,20.177333516247952
24,6,0.9970386339174659,16.83062997,196.12520003,146,62.0,0.84148526,0.10018232122942511,20.177333516247952
24,7,0.9957264457715566,17.63208854,119.44227767,99,62.0,0.83889419,0.10018232122942511,20.177333516247952
24,8,0.9961743897641944,16.63026532,221.44365287,159,62.0,0.83213371,0.10018232122942511,20.177333516247952
24,9,0.9975790836323806,16.53008300,185.59480929,147,62.0,0.83409947,0.10018232122942511,20.177333516247952
