,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.9581505669458759,40.239039936,128.385688853,87.2,10.763500405,83.2739396013105,0.5106477149326153
std,0.01671537222400305,2.6457487698554027,20.60765819672413,4.871686908385363,1.7569416680325838,1.4979556132593925e-14,1.1702778228589004e-16
max,0.9725307541012768,44.93699891,171.05379319,95.0,14.59463215,83.27393960131049,0.5106477149326154
