,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.9971645081108906,16.336250619999998,193.081957315,147.5,2.287973404,22.530978093448454,0.11889556492559324
std,0.0011965326292372699,0.8900859351012809,22.34820133602405,10.40566085252531,0.03084421029355082,0.0,1.4628472785736255e-17
max,0.9983703519056633,17.47764804,235.0843308,167.0,2.33549905,22.530978093448454,0.11889556492559325
