n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
16,0,0.9980222285155417,11.60471881,77.53775835,68,98.0,45.62553024,0.19669014924985972,72.8241363917196
16,1,0.996601809749946,11.80140895,57.64042234,60,98.0,45.55223846,0.19669014924985972,72.8241363917196
16,2,0.9971030213665375,11.60471881,83.70857215,73,98.0,45.71542740,0.19669014924985972,72.8241363917196
16,3,0.9957461005435683,11.21133851,80.87295079,72,98.0,45.45751572,0.19669014924985972,72.8241363917196
16,4,0.9963564958041555,11.60471881,94.06449318,82,98.0,45.48117828,0.19669014924985972,72.8241363917196
16,5,0.9961933702728097,11.60471881,76.37464142,68,98.0,45.69341278,0.19669014924985972,72.8241363917196
16,6,0.997257309718384,11.60471881,59.89825249,64,98.0,45.66983414,0.19669014924985972,72.8241363917196
16,7,0.9967872317828872,11.60471881,86.85911250,77,98.0,45.61003876,0.19669014924985972,72.8241363917196
16,8,0.9970405534569806,11.60471881,96.19592571,75,98.0,45.85934448,0.19669014924985972,72.8241363917196
16,9,0.9969932111838503,11.60471881,67.27882671,64,98.0,45.66725159,0.19669014924985972,72.8241363917196
