,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.9513532860588073,16.905160168,49.588577985,45.8,70.97051773,46.0271518874607,0.6284446158309872
std,0.005096708690603351,0.19873163824790058,12.832684956406897,6.014796569941312,2.36111551648565,7.489778066296963e-15,0.0
max,0.9599945786891786,16.96800463,75.497298,55.0,74.19963074,46.02715188746069,0.6284446158309872
