,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.9969356098120997,11.3339728,99.23973217,90.2,30.068432235,61.301892573247436,0.16261080054122745
std,0.001012897386884823,0.32567298342333495,18.12794767627128,10.053191864610298,0.32342826736181085,0.0,0.0
max,0.9983305838513834,11.70797764,136.22487211,111.0,30.5213623,61.301892573247436,0.16261080054122745
