n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
16,0,0.9966861660889008,11.22014524,101.56399369,93,41.0,30.32670975,0.16261080054122745,61.301892573247436
16,1,0.9974956606417222,10.89492364,87.16772413,85,41.0,30.52136230,0.16261080054122745,61.301892573247436
16,2,0.9964456135446844,11.38275604,114.44853544,97,41.0,30.02028084,0.16261080054122745,61.301892573247436
16,3,0.9974399140672419,11.70797764,74.47120047,83,41.0,29.98696136,0.16261080054122745,61.301892573247436
16,4,0.9962879908216935,11.22014524,100.16149497,92,41.0,29.85660172,0.16261080054122745,61.301892573247436
16,5,0.9972221444745889,10.89492364,85.59263086,82,41.0,30.31229782,0.16261080054122745,61.301892573247436
16,6,0.9948793346945882,11.54536684,81.69210577,74,41.0,29.36935806,0.16261080054122745,61.301892573247436
16,7,0.9981341646559756,11.70797764,102.41925979,93,41.0,30.13237762,0.16261080054122745,61.301892573247436
16,8,0.996434525280219,11.05753444,136.22487211,111,41.0,30.25705719,0.16261080054122745,61.301892573247436
16,9,0.9983305838513834,11.70797764,108.65550447,92,41.0,29.90131569,0.16261080054122745,61.301892573247436
