n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
32,0,0.9942974444995413,23.69129819,251.70396876,170,61.0,0.12799248,0.10345545060440535,31.04314724444118
32,1,0.9962603284213392,22.03601098,273.46858478,181,61.0,0.13126069,0.10345545060440535,31.04314724444118
32,2,0.9972429787999523,22.34637733,222.16547060,147,61.0,0.12807755,0.10345545060440535,31.04314724444118
32,3,0.9972493128520802,22.65674368,227.44247818,155,61.0,0.12635106,0.10345545060440535,31.04314724444118
32,4,0.9972077007966275,18.72543656,278.45750165,183,61.0,0.12883151,0.10345545060440535,31.04314724444118
32,5,0.997905214497868,18.20815931,239.76997566,158,61.0,0.12290627,0.10345545060440535,31.04314724444118
32,6,0.9953320871040832,22.76019913,289.62759233,185,61.0,0.12709910,0.10345545060440535,31.04314724444118
32,7,0.9963628325628231,21.72564463,254.20919776,173,61.0,0.12903927,0.10345545060440535,31.04314724444118
32,8,0.9947971189027325,23.07056548,259.84833717,177,61.0,0.13069655,0.10345545060440535,31.04314724444118
32,9,0.9954582265996824,23.48438729,298.08883405,186,61.0,0.12721662,0.10345545060440535,31.04314724444118
