n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
32,0,0.9948095627873209,19.70951597,214.46575093,157,72.0,0.77823889,0.13139677315866058,24.81313705579379
32,1,0.9971222729935565,23.12583208,254.43541861,167,72.0,0.78231275,0.13139677315866058,24.81313705579379
32,2,0.9956421960711176,23.12583208,242.66941071,163,72.0,0.78986478,0.13139677315866058,24.81313705579379
32,3,0.9961322858504102,20.89208693,151.20621467,118,72.0,0.79039007,0.13139677315866058,24.81313705579379
32,4,0.9957368062697485,23.65141917,202.37863541,148,72.0,0.79564089,0.13139677315866058,24.81313705579379
32,5,0.9984615467926856,21.94326112,196.92785239,150,72.0,0.79814029,0.13139677315866058,24.81313705579379
32,6,0.994553975014684,20.89208693,193.74103069,148,72.0,0.79516506,0.13139677315866058,24.81313705579379
32,7,0.9983100122801156,22.86303853,219.28213263,149,72.0,0.80472112,0.13139677315866058,24.81313705579379
32,8,0.9933270397678604,23.25722885,205.88763261,156,72.0,0.72793859,0.13139677315866058,24.81313705579379
32,9,0.9954190775612062,19.44672243,214.39005518,158,72.0,0.81028163,0.13139677315866058,24.81313705579379
