,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.991572215455211,21.635769897,171.509445548,132.2,1.590493738,50.48464904414958,0.1478863287564151
std,0.0023677219018150963,1.2645986640961449,22.175680226804015,9.065195959149353,0.05740514842735909,0.0,0.0
max,0.9957308976896597,23.36603994,226.2481091,150.0,1.65866268,50.48464904414958,0.1478863287564151
