n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
32,0,0.9947164085795512,23.07026729,226.24810910,145,28.0,1.55638123,0.1478863287564151,50.48464904414958
32,1,0.9904469163497647,19.96465438,165.85592437,134,28.0,1.56948304,0.1478863287564151,50.48464904414958
32,2,0.9915275023254714,21.14774501,170.58027554,135,28.0,1.62726927,0.1478863287564151,50.48464904414958
32,3,0.9920340002803113,21.29563134,158.57551217,128,28.0,1.61474180,0.1478863287564151,50.48464904414958
32,4,0.9902430224335372,23.36603994,156.95814657,128,28.0,1.65866268,0.1478863287564151,50.48464904414958
32,5,0.9871374334740503,20.11254071,172.59606409,128,28.0,1.58109045,0.1478863287564151,50.48464904414958
32,6,0.9957308976896597,21.59140400,163.68527961,128,28.0,1.56031549,0.1478863287564151,50.48464904414958
32,7,0.9915564527430544,22.47872197,156.88809681,125,28.0,1.46333551,0.1478863287564151,50.48464904414958
32,8,0.9912798668683005,20.40831337,152.60184407,121,28.0,1.63553166,0.1478863287564151,50.48464904414958
32,9,0.9910496538084108,22.92238096,191.10520315,150,28.0,1.63812625,0.1478863287564151,50.48464904414958
