n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
16,0,0.9968036042600793,11.20221794,67.68105674,72,58.0,45.57961655,0.19653013935905586,88.0193080585829
16,1,0.9969421381876894,11.79180836,82.46796894,70,58.0,45.57778931,0.19653013935905586,88.0193080585829
16,2,0.9966465480334629,11.20221794,64.81307554,71,58.0,45.56729126,0.19653013935905586,88.0193080585829
16,3,0.9975669475217801,11.79180836,71.38905311,71,58.0,45.49426270,0.19653013935905586,88.0193080585829
16,4,0.9923576229215869,11.20221794,73.59147620,69,58.0,45.16630554,0.19653013935905586,88.0193080585829
16,5,0.9967431561104355,11.79180836,73.28629208,69,58.0,45.56953430,0.19653013935905586,88.0193080585829
16,6,0.9953013590926331,11.79180836,97.63553333,79,58.0,45.38763809,0.19653013935905586,88.0193080585829
16,7,0.9961691692233898,11.20221794,67.33369446,68,58.0,45.31224823,0.19653013935905586,88.0193080585829
16,8,0.9957071008786033,11.00568780,51.64830303,57,58.0,45.31966400,0.19653013935905586,88.0193080585829
16,9,0.9952860414281935,11.79180836,72.60287333,66,58.0,45.31963730,0.19653013935905586,88.0193080585829
