n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
36,0,0.9961323298133279,25.93807011,318.34115982,195,81.0,0.03613456,0.10211838626143327,93.78565616595868
36,1,0.9949974696075712,24.71264948,321.78563118,194,81.0,0.03425504,0.10211838626143327,93.78565616595868
36,2,0.9951870280410895,25.63171495,312.12059116,191,81.0,0.03677049,0.10211838626143327,93.78565616595868
36,3,0.9978602695350011,25.83595172,320.92653751,188,81.0,0.03982343,0.10211838626143327,93.78565616595868
36,4,0.9949478032867896,26.55078043,322.09941792,192,81.0,0.03999089,0.10211838626143327,93.78565616595868
36,5,0.9969296193970162,25.12112302,341.12846470,209,81.0,0.04136374,0.10211838626143327,93.78565616595868
36,6,0.993948091888028,26.55078043,290.74638534,178,81.0,0.03971910,0.10211838626143327,93.78565616595868
36,7,0.9945217958704493,24.09993916,311.86958265,198,81.0,0.03915479,0.10211838626143327,93.78565616595868
36,8,0.9969903138429415,26.34654366,260.61100507,167,81.0,0.04093850,0.10211838626143327,93.78565616595868
36,9,0.9951834856894686,25.12112302,285.40449977,180,81.0,0.03986432,0.10211838626143327,93.78565616595868
