,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.9956698206971681,25.590867598,308.503327512,189.2,0.038801486,93.78565616595868,0.10211838626143326
std,0.001250247194131496,0.8186472938301435,23.199012407184075,11.745448290957462,0.002299639859834095,0.0,1.4628472785736255e-17
max,0.9978602695350011,26.55078043,341.1284647,209.0,0.04136374,93.78565616595868,0.10211838626143327
