,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.9927013131600457,18.474092642,124.51036517600001,112.6,11.010149575,56.785378611864665,0.22098196940753834
std,0.002336865393448301,0.29830292386307294,10.348031260675713,7.820201759261429,0.39675015295657157,7.489778066296963e-15,0.0
max,0.9965650609870988,19.00444937,144.20813084,128.0,11.54211426,56.78537861186467,0.22098196940753834
