n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
36,0,0.992087757418108,26.52541207,179.07055259,135,30.0,1.09360850,0.1569551010193177,87.32830825330066
36,1,0.9794922377855892,24.32804066,161.57027149,128,30.0,1.09485185,0.1569551010193177,87.32830825330066
36,2,0.9737023057400617,21.50284884,163.39286399,131,30.0,1.11592519,0.1569551010193177,87.32830825330066
36,3,0.9944133023806665,23.54326515,184.31795287,127,30.0,1.13282812,0.1569551010193177,87.32830825330066
36,4,0.9880032700184986,25.11281616,183.91083741,141,30.0,0.99705815,0.1569551010193177,87.32830825330066
36,5,0.9928361361753039,24.48499576,167.28621721,129,30.0,1.12611485,0.1569551010193177,87.32830825330066
36,6,0.9885268906509997,25.58368147,197.07375503,147,30.0,1.14278114,0.1569551010193177,87.32830825330066
36,7,0.9842332553642675,26.21150187,191.36276484,145,30.0,1.10758090,0.1569551010193177,87.32830825330066
36,8,0.9950895862888334,24.01413046,163.38822174,125,30.0,1.03236389,0.1569551010193177,87.32830825330066
36,9,0.9909638129739887,25.58368147,177.96493053,139,30.0,1.14910698,0.1569551010193177,87.32830825330066
