,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.959184688852752,25.937480721999997,71.639928245,66.2,65.044149018,60.87900607715684,0.6205138928613259
std,0.0025647009473662957,0.2616316282894912,12.451693385882828,7.714344503009385,2.011619676377841,7.489778066296963e-15,0.0
max,0.9633468268942585,26.0615835,89.74172187,80.0,67.40681458,60.87900607715683,0.6205138928613259
