n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
16,0,0.9968275050814915,11.73490961,97.96142936,94,63.0,21.46457291,0.141384453145253,76.93173616517713
16,1,0.9972490868665138,11.73490961,92.53531051,98,63.0,21.47822952,0.141384453145253,76.93173616517713
16,2,0.9973977614976651,11.02798735,79.30762982,83,63.0,21.47993851,0.141384453145253,76.93173616517713
16,3,0.9928623662702062,11.59352516,103.91141677,91,63.0,21.30912209,0.141384453145253,76.93173616517713
16,4,0.9969995240932692,11.16937180,124.80399752,96,63.0,21.50637054,0.141384453145253,76.93173616517713
16,5,0.9936167947254215,10.88660289,97.04000449,83,63.0,21.34211922,0.141384453145253,76.93173616517713
16,6,0.9929142582794055,11.73490961,86.68164396,79,63.0,21.30958366,0.141384453145253,76.93173616517713
16,7,0.9962909281519936,11.73490961,169.42466688,102,63.0,21.50219345,0.141384453145253,76.93173616517713
16,8,0.9968309690206059,11.73490961,120.84955978,92,63.0,21.48979187,0.141384453145253,76.93173616517713
16,9,0.9963188909045646,10.88660289,103.73468757,99,63.0,21.42317963,0.141384453145253,76.93173616517713
