,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.9939358092296884,15.236275323000001,112.42785036599999,99.7,14.547936629999999,47.19050084206357,0.18116855322302908
std,0.0011161725286741142,1.6897198591144227,18.144137221756598,6.61731734835869,0.16941105894766617,7.489778066296963e-15,2.925694557147251e-17
max,0.9959309289597572,17.57334966,146.01799393,110.0,14.72039986,47.19050084206358,0.18116855322302905
