,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.9942711963822004,10.920481480000001,78.812360739,66.3,42.186346816000004,35.87136847250406,0.19431461709486716
std,0.0011709198429832553,0.1532774348182024,12.478061699124035,6.464432603785802,0.4232264384185995,0.0,2.925694557147251e-17
max,0.9956870298813538,11.07593317,94.65210056,78.0,42.39825439,35.87136847250406,0.1943146170948672
