,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.99695375009525,22.971639331,278.153543781,181.3,0.10882312000000001,33.316624705132526,0.10124124870675363
std,0.0018026920831780522,0.8006668783972207,22.897718170052656,12.587913073879863,0.0020811787011424305,0.0,0.0
max,0.9983577499329633,23.58921095,304.01196575,195.0,0.11210248,33.316624705132526,0.10124124870675363
