n,sample_index,max_fidelity,ttime,cpu_time,generations
8,0,0.4871292806468535,4.95000000,2.86709452,4
8,1,0.9768338628108963,5.25000000,1.61220717,6
8,2,0.9550033343240839,5.10000000,1.60971403,6
8,3,0.9677083777022742,5.10000000,1.34544110,5
8,4,0.9605641348316426,5.10000000,1.62230229,6
8,5,0.9735639726915929,5.25000000,1.34802103,5
8,6,0.9543941011377206,5.55000000,1.61413670,6
8,7,0.9568860136579387,5.40000000,1.61588979,6
8,8,0.9546382715948817,5.25000000,1.35345078,5
8,9,0.9621019778166695,5.55000000,1.62516093,6
8,10,0.9593767187259411,5.40000000,1.34642601,5
8,11,0.962939024974387,5.25000000,1.62259483,6
8,12,0.9720616239897615,5.25000000,1.34587908,5
8,13,0.9736807625799496,5.25000000,1.62278533,6
8,14,0.9529273387856234,5.85000000,1.34321809,5
8,15,0.48978217133326074,4.95000000,1.33946991,5
8,16,0.9651184686853984,5.10000000,2.16581941,8
8,17,0.9574989557838663,5.10000000,1.61717653,6
8,18,0.9837277807098075,5.10000000,1.35547280,5
8,19,0.9613317161061063,5.10000000,1.07887602,4
12,0,0.9563032480956608,7.35000000,2.09213495,7
12,1,0.959157760434372,7.95000000,2.09452558,7
12,2,0.9524509775386201,7.50000000,1.79766226,6
12,3,0.961806557652931,7.35000000,2.39690328,8
12,4,0.9694499487519251,7.50000000,2.09754348,7
12,5,0.953387962528387,7.35000000,2.10863280,7
12,6,0.9637727863364576,7.35000000,2.70635509,9
12,7,0.9530589106306664,7.35000000,1.80414629,6
12,8,0.9507342036635233,7.35000000,2.09659553,7
12,9,0.9536082171097501,7.35000000,2.39686847,8
12,10,0.9527051229971709,7.35000000,2.09476519,7
12,11,0.9803428304047958,7.35000000,2.41083145,8
12,12,0.9531652149042624,7.35000000,2.69814563,9
12,13,0.9678603727509099,7.50000000,2.10429692,7
12,14,0.9551702773627451,7.50000000,2.75489831,9
12,15,0.9650828950896124,7.50000000,2.09399557,7
12,16,0.951465050315079,7.20000000,2.42702079,8
12,17,0.9650945610715899,7.50000000,2.11258268,7
12,18,0.9523088790069539,7.35000000,2.11476827,7
12,19,0.9504581991260801,7.35000000,2.42565060,8
16,0,0.9520542005001997,9.60000000,3.31829786,10
16,1,0.9595040051027478,9.60000000,2.65607786,8
16,2,0.95856323041533,9.75000000,2.97284389,9
16,3,0.8472961943856278,10.20000000,2.65458012,8
16,4,0.9505712526302197,9.75000000,3.32366896,10
16,5,0.9536688451911557,9.45000000,2.99687815,9
16,6,0.9514913047528091,9.60000000,2.34933615,7
16,7,0.9555150351902061,9.45000000,2.65237141,8
16,8,0.9557414430153204,9.60000000,3.65072036,11
16,9,0.9500303701941576,9.45000000,2.65866613,8
16,10,0.9542207828560707,10.65000000,3.00441575,9
16,11,0.9636908602915302,9.45000000,3.32825518,10
16,12,0.9520421892305745,9.45000000,3.30234265,10
16,13,0.953927706063138,9.90000000,3.30324388,10
16,14,0.9706778668844144,9.60000000,3.29979968,10
16,15,0.953745983613153,9.75000000,2.96716404,9
16,16,0.9503064442183793,9.60000000,2.98233557,9
16,17,0.8392347305818781,9.75000000,2.32262492,7
16,18,0.9629327745451318,9.60000000,3.33087015,10
16,19,0.9573531620569451,9.75000000,2.99918079,9
20,0,0.9513539462781067,11.85000000,4.40036297,12
20,1,0.955839344073159,12.75000000,4.00017881,11
20,2,0.9533193784298521,11.70000000,3.99290681,11
20,3,0.9537359123707021,11.55000000,4.01198268,11
20,4,0.9537661445338999,11.85000000,4.39490914,12
20,5,0.9512451102718336,11.70000000,3.65496469,10
20,6,0.9569816573410419,11.85000000,4.36503053,12
20,7,0.9542508685342853,11.70000000,3.62403488,10
