,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.9961496251577531,11.193912471,136.953316857,119.3,6.583344030000001,82.38856736763627,0.10021407762652608
std,0.0016104754874538536,0.3063412481466659,13.383577488233149,8.014570065407959,0.037703568974160655,0.0,1.4628472785736255e-17
max,0.9983958738394038,11.52461893,163.72199941,130.0,6.62070274,82.38856736763627,0.10021407762652607
