n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
24,0,0.9732171828391927,17.11102005,103.14755774,74,0.0,53.51151276,0.3422204009250126,38.6023106843751
24,1,0.9893792624152595,17.11102005,63.41582823,60,0.0,52.75408173,0.3422204009250126,38.6023106843751
24,2,0.9894406573869773,16.76879965,86.28889132,66,0.0,52.68880463,0.3422204009250126,38.6023106843751
24,3,0.981475598543267,17.11102005,77.09478498,78,0.0,50.98580170,0.3422204009250126,38.6023106843751
24,4,0.9905115417726592,17.11102005,63.76665068,61,0.0,53.32206345,0.3422204009250126,38.6023106843751
24,5,0.9799992141322517,17.45324045,82.86386538,68,0.0,54.47997284,0.3422204009250126,38.6023106843751
24,6,0.9747237548826593,16.76879965,94.51155400,71,0.0,53.62963867,0.3422204009250126,38.6023106843751
24,7,0.9700725703853547,17.11102005,95.30128527,74,0.0,52.31037140,0.3422204009250126,38.6023106843751
24,8,0.9895033934702586,14.03103644,58.63467240,61,0.0,49.86413574,0.3422204009250126,38.6023106843751
24,9,0.9901757362489398,14.03103644,103.56791973,71,0.0,53.04368973,0.3422204009250126,38.6023106843751
