,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.982849891207682,16.460801288000003,82.85930097299999,68.4,52.659007265,38.6023106843751,0.3422204009250126
std,0.007991711012047154,1.2951232501493877,16.684791943405305,6.275171533733384,1.3463872803948282,0.0,0.0
max,0.9905115417726592,17.45324045,103.56791973,78.0,54.47997284,38.6023106843751,0.3422204009250126
