,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.9936728453452546,11.38242696,58.822565795,54.6,74.013837432,78.15078309440628,0.2918571015649757
std,0.0006038937135645707,0.3076443957638425,5.169352036464967,2.6331223544175333,0.1483536784835822,0.0,5.851389114294502e-17
max,0.9943878084495303,11.67428406,66.50594592,59.0,74.24825287,78.15078309440628,0.29185710156497563
