n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
16,0,0.9978866058693387,11.68504885,94.67012024,95,42.0,22.10840607,0.14250059577332008,68.32875021374123
16,1,0.9961108776141954,11.82754945,93.16080904,99,42.0,21.80718803,0.14250059577332008,68.32875021374123
16,2,0.9950838392360203,11.68504885,114.17693162,108,42.0,21.42909050,0.14250059577332008,68.32875021374123
16,3,0.996304740262658,11.40004766,153.95359159,108,42.0,21.54519463,0.14250059577332008,68.32875021374123
16,4,0.9970417499003237,11.82754945,125.12036657,102,42.0,21.98556900,0.14250059577332008,68.32875021374123
16,5,0.99648031967071,11.68504885,128.44674969,106,42.0,22.04171753,0.14250059577332008,68.32875021374123
16,6,0.9973051340344468,10.54504409,110.00205970,95,42.0,22.02333832,0.14250059577332008,68.32875021374123
16,7,0.997614522323165,11.68504885,106.54845023,101,42.0,22.06609917,0.14250059577332008,68.32875021374123
16,8,0.9959542582414505,11.68504885,92.65307832,95,42.0,21.90240479,0.14250059577332008,68.32875021374123
16,9,0.9964502433776735,11.40004766,99.10463095,99,42.0,21.99400520,0.14250059577332008,68.32875021374123
