,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.9977020185540901,11.344702507000001,133.00875394599998,114.5,16.303177927,73.85513979909027,0.12921073468689825
std,0.001021519685978556,0.6749809599657725,18.157683623360402,7.168604389202189,0.1917490749825205,1.4979556132593925e-14,0.0
max,0.9993226006537839,11.75817686,159.43292451,124.0,16.57980537,73.85513979909028,0.12921073468689825
