,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.8311226502694401,42.75978386800001,86.348384285,68.6,20.215080262999997,51.57824515972955,0.9608940194597151
std,0.03968563417180523,2.9443036008758483,16.11340525033254,3.1340424729448424,4.546074057608808,0.0,0.0
max,0.9360055839905348,45.16201891,123.44518161,74.0,25.73519135,51.57824515972955,0.9608940194597151
