n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
32,0,0.9895480578188984,23.63281212,115.80107069,103,3.0,7.81424332,0.20550271406023518,27.84209538848628
32,1,0.9938740126605735,18.90624969,132.57371235,103,3.0,7.40490150,0.20550271406023518,27.84209538848628
32,2,0.9877976824684764,18.90624969,122.86251998,103,3.0,7.78219128,0.20550271406023518,27.84209538848628
32,3,0.9908402080534917,20.34476869,116.44277310,103,3.0,7.70602322,0.20550271406023518,27.84209538848628
32,4,0.9915192082895227,22.19429312,147.30847001,106,3.0,7.44985771,0.20550271406023518,27.84209538848628
32,5,0.9864151021101886,18.49524427,149.98801064,102,3.0,7.73576164,0.20550271406023518,27.84209538848628
32,6,0.9918074339043679,22.60529855,107.07232761,96,3.0,7.63035154,0.20550271406023518,27.84209538848628
32,7,0.9928239018689249,21.78328769,110.09434128,98,3.0,7.09671736,0.20550271406023518,27.84209538848628
32,8,0.986047061334994,21.78328769,131.72370529,112,3.0,7.28482151,0.20550271406023518,27.84209538848628
32,9,0.9890650548611755,23.63281212,135.98684502,113,3.0,7.91845131,0.20550271406023518,27.84209538848628
