,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.9913361280087667,25.611207517999997,164.743927789,132.9,2.6416566359999996,89.70210154132323,0.18061500364499244
std,0.002138988656543746,0.8548262172983381,23.5245999316534,13.118688958886098,0.06847691430616698,0.0,2.925694557147251e-17
max,0.9940591997876844,26.73102054,206.56462812,158.0,2.72221994,89.70210154132323,0.18061500364499242
