n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
24,0,0.990291473934061,16.35367782,127.12788320,116,1.0,9.49858856,0.1635367782286285,33.733913662335794
24,1,0.9934299907465036,16.35367782,110.69550943,95,1.0,9.52050972,0.1635367782286285,33.733913662335794
24,2,0.9889824964292874,16.51721460,112.46534848,106,1.0,9.93894100,0.1635367782286285,33.733913662335794
24,3,0.9901491828311422,16.51721460,131.68109417,114,1.0,9.23073006,0.1635367782286285,33.733913662335794
24,4,0.9945042797447998,16.02660427,135.04762888,119,1.0,9.56549263,0.1635367782286285,33.733913662335794
24,5,0.9916317473815109,17.66197205,116.19423437,96,1.0,10.02650452,0.1635367782286285,33.733913662335794
24,6,0.990588521765311,17.33489849,107.67156982,99,1.0,10.04258060,0.1635367782286285,33.733913662335794
24,7,0.9964744247148044,16.35367782,158.14813709,129,1.0,9.39866638,0.1635367782286285,33.733913662335794
24,8,0.9963689585572745,15.53599393,103.31214523,94,1.0,9.39905834,0.1635367782286285,33.733913662335794
24,9,0.995889540419494,15.20892038,149.52929735,113,1.0,9.62734890,0.1635367782286285,33.733913662335794
