n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
16,0,0.9962350054470414,11.42926470,161.56801295,132,53.0,10.58784676,0.11316103660657682,82.07606801862
16,1,0.9969456501657354,11.88190884,268.84605479,142,53.0,10.82919025,0.11316103660657682,82.07606801862
16,2,0.997247432106148,11.31610366,130.67556262,120,53.0,10.75569534,0.11316103660657682,82.07606801862
16,3,0.9973900142137069,11.65558677,142.86276031,135,53.0,10.68793869,0.11316103660657682,82.07606801862
16,4,0.9978038427800306,11.76874781,105.23052764,105,53.0,10.79196358,0.11316103660657682,82.07606801862
16,5,0.9955534206195018,9.50552707,140.19787669,117,53.0,10.44808578,0.11316103660657682,82.07606801862
16,6,0.9978818877456431,11.88190884,126.84003639,123,53.0,10.31956291,0.11316103660657682,82.07606801862
16,7,0.9978549837556103,11.42926470,129.01329517,116,53.0,10.78635693,0.11316103660657682,82.07606801862
16,8,0.9975359314503194,11.31610366,128.34910774,123,53.0,10.78145123,0.11316103660657682,82.07606801862
16,9,0.9964947688158726,11.88190884,151.10737896,123,53.0,10.84113598,0.11316103660657682,82.07606801862
