n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
36,0,0.9934506626419618,23.20857614,311.49848628,196,42.0,0.03739935,0.1013474940544224,80.16021320123912
36,1,0.9943085335833814,25.94495848,290.37359071,183,42.0,0.03102231,0.1013474940544224,80.16021320123912
36,2,0.9948897674615096,26.35034845,285.56576514,177,42.0,0.03712758,0.1013474940544224,80.16021320123912
36,3,0.9958279503459575,26.45169595,277.07589412,179,42.0,0.03460096,0.1013474940544224,80.16021320123912
36,4,0.9940673196889256,24.42474607,354.72811103,222,42.0,0.03117246,0.1013474940544224,80.16021320123912
36,5,0.9910774704538042,24.72878855,277.78856683,178,42.0,0.03356706,0.1013474940544224,80.16021320123912
36,6,0.9947852912943809,24.12070358,296.59187245,180,42.0,0.02975204,0.1013474940544224,80.16021320123912
36,7,0.9913065759147751,24.32339857,301.85232663,187,42.0,0.02987389,0.1013474940544224,80.16021320123912
36,8,0.9927623835485135,26.85708592,323.06359124,200,42.0,0.03151310,0.1013474940544224,80.16021320123912
36,9,0.9935846241564519,24.62744106,298.09474182,181,42.0,0.03197482,0.1013474940544224,80.16021320123912
