,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.9941572260527913,25.962549066999998,299.081954933,183.2,0.04632607400000001,93.79420151573649,0.10368430138450005
std,0.002651953959565901,0.9237670652355982,30.65047790541544,12.951190421476063,0.001898347683488049,1.4979556132593925e-14,1.4628472785736255e-17
max,0.9973071724980871,26.85423406,350.69473839,200.0,0.0484651,93.79420151573648,0.10368430138450004
