n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
16,0,0.998351773827838,11.77718674,143.00794983,105,92.0,17.72183228,0.13232794086719243,75.6146913201881
16,1,0.9949523213969487,11.11554703,134.36207676,112,92.0,17.84706688,0.13232794086719243,75.6146913201881
16,2,0.9960932608945663,11.38020291,130.43601298,106,92.0,17.69250107,0.13232794086719243,75.6146913201881
16,3,0.9973032945255653,11.77718674,137.65596986,116,92.0,17.69258499,0.13232794086719243,75.6146913201881
16,4,0.9974849237674144,10.98321909,105.59846210,101,92.0,17.46582031,0.13232794086719243,75.6146913201881
16,5,0.9969159791625184,11.64485880,116.23741388,108,92.0,17.48581886,0.13232794086719243,75.6146913201881
16,6,0.998086607399628,11.77718674,124.25763631,100,92.0,17.66204834,0.13232794086719243,75.6146913201881
16,7,0.99606540986584,11.64485880,108.14344358,98,92.0,17.56907463,0.13232794086719243,75.6146913201881
16,8,0.9976370766343803,11.11554703,199.16466427,127,92.0,17.59946060,0.13232794086719243,75.6146913201881
16,9,0.9964131530032517,10.98321909,97.34888387,93,92.0,17.51071167,0.13232794086719243,75.6146913201881
