n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
16,0,0.9928660138006943,11.82915817,120.54628372,106,11.0,9.07539940,0.10852438686355531,63.51066007804344
16,1,0.9943830165065656,11.50358501,135.77656412,108,11.0,9.07214165,0.10852438686355531,63.51066007804344
16,2,0.992481930137367,11.50358501,102.39791179,90,11.0,8.93912506,0.10852438686355531,63.51066007804344
16,3,0.9921685001363965,10.74391430,113.08455133,107,11.0,9.10365677,0.10852438686355531,63.51066007804344
16,4,0.9934959933040238,11.72063378,144.46451497,102,11.0,9.05952072,0.10852438686355531,63.51066007804344
16,5,0.9932310495546585,11.50358501,117.38840508,101,11.0,9.03610229,0.10852438686355531,63.51066007804344
16,6,0.994562343422537,11.50358501,120.47047162,98,11.0,9.04525089,0.10852438686355531,63.51066007804344
16,7,0.9921352075029379,11.61210939,102.69147611,90,11.0,9.03961277,0.10852438686355531,63.51066007804344
16,8,0.9944107760803991,11.17801185,74.50128341,75,11.0,9.09192753,0.10852438686355531,63.51066007804344
16,9,0.9931983952430322,11.82915817,106.65957046,97,11.0,9.10072327,0.10852438686355531,63.51066007804344
