,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.9961189523705682,11.196893123999999,106.09520714300001,91.8,22.516172219,74.30645571858642,0.14466270187715513
std,0.0008272613557830288,0.5066637747139017,14.76271528677063,7.842901957254796,0.09703326351225369,1.4979556132593925e-14,0.0
max,0.9969872039816512,11.71767885,139.52994871,103.0,22.63188553,74.3064557185864,0.14466270187715513
